epoch,val_error1,val_error5,val_loss,train_error1,train_error5,train_loss
1,0.81964,0.60936,4.156583916167824,0.9239747823663894,0.8030803166175838,4.244302272796631
2,0.72292,0.47212,3.4612995970005893,0.7921996117602155,0.5745129245445754,3.844484567642212
3,0.64812,0.38724000000000003,3.0181516183882344,0.719337135595906,0.48170144875726584,3.57922625541687
4,0.609,0.34940000000000004,2.8135578486384176,0.6716813655050434,0.4286982103035748,3.1825125217437744
5,0.5823,0.32558,2.6559418415536684,0.6386146380604558,0.39393381190742505,3.408010244369507
6,0.55586,0.2992,2.501562097851111,0.6161515243524068,0.3711163337800615,3.042104482650757
7,0.5336000000000001,0.28102000000000005,2.4083426831936348,0.597456069349273,0.3529173011793154,2.7519643306732178
8,0.52522,0.27254,2.34983575648191,0.5818710597447483,0.33859364157834226,3.0851235389709473
9,0.51494,0.26352,2.290087631162332,0.5690210565835679,0.32710333625514865,2.65154767036438
10,0.5006200000000001,0.25266,2.2227347265092696,0.5587304387328116,0.31771814291189204,2.524892807006836
11,0.49954,0.25222,2.2303755462777857,0.550052413151447,0.31004076751898857,2.9111850261688232
12,0.48144,0.23517999999999994,2.123491110546248,0.5425108514346686,0.30258584556111734,2.7527236938476562
13,0.48456,0.23772000000000004,2.1313143114046174,0.5353033601396227,0.29688401277897414,2.7472808361053467
14,0.47885999999999995,0.23582000000000003,2.1139306845713635,0.5294383948384559,0.2922843001732015,2.2993712425231934
15,0.47806000000000004,0.23331999999999997,2.103495976450492,0.5243516262907177,0.287576873272571,2.5868141651153564
16,0.46630000000000005,0.22406000000000004,2.0545405496139915,0.5190572345369495,0.2825509867175786,2.727327823638916
17,0.46243999999999996,0.22338000000000002,2.0290235837503356,0.5146667062139441,0.27943898024223224,2.3930883407592773
18,0.45933999999999997,0.21930000000000005,2.0087830947369945,0.5102660308921476,0.27544106271859947,2.120084524154663
19,0.4575,0.21574000000000004,1.9996565066430034,0.5064694922675966,0.272268954788876,2.1520044803619385
20,0.45736,0.2147,1.9909504198906374,0.5029289702279249,0.26966507879144563,2.57564115524292
21,0.44304,0.20838,1.9433011385251064,0.49977013145046667,0.2666295650762157,2.631413221359253
22,0.44664000000000004,0.20908000000000004,1.9444641708111277,0.4957667501582541,0.2630531382715915,2.580592155456543
23,0.43926,0.2036,1.9187266799260159,0.4933564476762202,0.26149362261125986,2.4458658695220947
24,0.4374,0.20123999999999997,1.8988477043351348,0.4903256171912015,0.2592745520295169,2.036766767501831
25,0.43892,0.20574000000000003,1.9127540512352574,0.4867351406959436,0.2567674627897846,2.5175273418426514
26,0.43376000000000003,0.19862000000000002,1.882521968715045,0.4851030349673384,0.2543118890823757,2.1599130630493164
27,0.43554000000000004,0.20189999999999997,1.8815748816242024,0.48188175312039727,0.2523800566202532,2.3571248054504395
28,0.43322000000000005,0.19886000000000004,1.8682020093713487,0.4803433119960161,0.25087673972245617,2.3454091548919678
29,0.42945999999999995,0.19684000000000001,1.869106754356501,0.47796266997198644,0.2487880190482583,2.3910555839538574
30,0.42972,0.19591999999999998,1.8599759030098817,0.47600664082043953,0.24721523423566172,2.4675028324127197
31,0.43213999999999997,0.19730000000000003,1.8671160331185983,0.4734300836659078,0.24542467921824396,2.1595709323883057
32,0.42767999999999995,0.19332000000000005,1.8497858999335035,0.47094094680865184,0.24364427119961718,2.3917739391326904
33,0.42735999999999996,0.19369999999999998,1.8477390837304446,0.469718623723527,0.24237745742748606,2.1400256156921387
34,0.42218,0.18872,1.8181731421120313,0.4676189755121698,0.24104429789402948,2.131063938140869
35,0.41962,0.18986000000000003,1.8177275913102287,0.4658916441026033,0.23900162898357513,2.118654727935791
36,0.41632,0.18825999999999998,1.8028746752106413,0.4635843726852159,0.23789872826883618,2.599184036254883
37,0.41625999999999996,0.18567999999999996,1.7982109140376656,0.4619655361088757,0.23636965360487738,2.2624948024749756
38,0.41679999999999995,0.18722000000000005,1.7925424983306808,0.4602499127748373,0.23516294128712334,2.0310373306274414
39,0.41491999999999996,0.18389999999999995,1.778463953611802,0.45899090438639145,0.23432074038747486,1.9591788053512573
40,0.41318,0.18710000000000004,1.7873681117685474,0.45692559986324965,0.23290796594042773,2.31437349319458
41,0.40902000000000005,0.18152000000000001,1.7630321307449925,0.45619345487356444,0.23167705693324914,2.1320242881774902
42,0.40628,0.17979999999999996,1.746303172439945,0.4534592289685888,0.23016125142155552,2.012392520904541
43,0.40780000000000005,0.18164000000000002,1.7543601466684926,0.45260375891667515,0.22887492419021094,1.9623967409133911
44,0.40580000000000005,0.18074,1.7530632192383007,0.45064382707328554,0.22770333609904092,2.192626476287842
45,0.4041,0.17735999999999996,1.7370886717523848,0.45004125145277707,0.2265840440785627,1.9837735891342163
46,0.40403999999999995,0.17966000000000004,1.7423240442057044,0.4479486280867365,0.2253102054611148,2.1762681007385254
47,0.40624000000000005,0.18174,1.7576031836928154,0.44681138368378204,0.22445707702430673,2.057070016860962
