epoch,val_error1,val_error5,val_loss,train_error1,train_error5,train_loss
1,0.83176,0.61894,4.18476421127514,0.9273443665033521,0.8085105220474771,4.759145259857178
2,0.72226,0.46774000000000004,3.422196146176786,0.7925157297994718,0.5737401915597264,3.791001081466675
3,0.6377200000000001,0.37236,2.9236974983799215,0.7143026631188596,0.4746812866706682,3.25534725189209
4,0.6033,0.33992,2.7488752171701316,0.6656673173754866,0.41968065053189785,3.283797025680542
5,0.56532,0.30545999999999995,2.5318010236535753,0.6319527430850155,0.3840662458524142,2.8200905323028564
6,0.5463,0.28818,2.4373659558442173,0.6065306084218529,0.35992497465201645,2.900620937347412
7,0.5283,0.26980000000000004,2.336179191968879,0.5873434142465424,0.3411787846549279,2.801959753036499
8,0.51454,0.25980000000000003,2.264828162533896,0.5730978084824226,0.3271751457850538,2.7035818099975586
9,0.51144,0.25860000000000005,2.256437343906383,0.5601018446463264,0.3157223063035498,2.698744773864746
10,0.5006200000000001,0.24695999999999996,2.193151075925146,0.5492976325490744,0.3063972144146704,2.6540822982788086
11,0.48946,0.23928000000000005,2.1350787148183707,0.5407140521103025,0.2984708472822044,2.67506742477417
12,0.47878,0.23046,2.0765032421569436,0.5327627077500435,0.291830807381083,2.7554171085357666
13,0.4687,0.22233999999999998,2.029163200028089,0.5256801025939631,0.28538746314883223,2.197960376739502
14,0.46365999999999996,0.21619999999999995,2.0034545951960037,0.5193124705834602,0.27947644608392197,2.546562433242798
15,0.45858,0.21506000000000003,1.980707589460879,0.5138487020037201,0.2752334395125694,2.4071552753448486
16,0.45653999999999995,0.21284000000000003,1.9773951391784512,0.5086854406958656,0.2711652735357686,2.417581081390381
17,0.45065999999999995,0.20718000000000003,1.9369234798514112,0.5041801732326855,0.26714706201455396,2.3926315307617188
18,0.44933999999999996,0.2086,1.9458041151567382,0.500121373716307,0.2635776600552465,2.3389596939086914
19,0.44328,0.20262000000000002,1.9026764944499852,0.49613672534493947,0.26062488340708123,2.2968928813934326
20,0.43926,0.20177999999999996,1.8969126827254588,0.4926430356073799,0.2576315187637521,2.4662134647369385
21,0.43604,0.19689999999999996,1.8779113678907862,0.4888371305224065,0.2547536737989661,2.5208182334899902
22,0.44355999999999995,0.20601999999999998,1.9138982435878442,0.48557213852682746,0.2524190835386799,2.314702272415161
23,0.43255999999999994,0.19564000000000004,1.8540009527790302,0.48278795816626563,0.2499713152149564,2.20345401763916
24,0.43257999999999996,0.19540000000000002,1.8537288603125786,0.4794667674081521,0.24671881183327393,2.5717899799346924
25,0.42394,0.18942000000000003,1.8073202246914104,0.4769908997031612,0.245060948338507,2.0278279781341553
26,0.42232000000000003,0.18966000000000005,1.8109259912554099,0.4747288995111488,0.24323370801776822,2.237119197845459
27,0.42356000000000005,0.19064000000000003,1.8105449074385118,0.47205789721402436,0.24092487552364372,2.6379587650299072
28,0.41994,0.1886,1.8065069217462928,0.4694907065199151,0.23915227288870222,2.0216567516326904
29,0.42388000000000003,0.19118000000000002,1.8194967687738186,0.4671717270269996,0.2371540946652544,2.2992072105407715
30,0.41878000000000004,0.18523999999999996,1.785200733007217,0.464472625348608,0.23487570316750273,2.2683796882629395
31,0.41678000000000004,0.18259999999999998,1.7653819067137582,0.46242761482304806,0.23299460569933506,1.8406801223754883
32,0.41115999999999997,0.17876000000000003,1.7494891288937355,0.46013205148118863,0.23161617494050346,2.239422559738159
33,0.41735999999999995,0.1824,1.7732994641576494,0.45824939293628386,0.23008007543122788,2.0701446533203125
34,0.4114,0.18067999999999995,1.756939215015392,0.4569661878584135,0.2290396177859717,1.8512649536132812
35,0.40956000000000004,0.17754000000000003,1.7317659797108904,0.4546565748259205,0.2268345968948623,2.201223134994507
36,0.40598,0.17720000000000002,1.7268773438979168,0.4522782744169964,0.22528913092516434,2.052433729171753
37,0.40762,0.17500000000000004,1.7238316505539173,0.4513377256829125,0.2246147457747507,2.1910195350646973
38,0.40734000000000004,0.17313999999999996,1.7109099410626354,0.4495276572062814,0.22313172287453553,1.7975958585739136
39,0.40092000000000005,0.17234000000000005,1.700927509945266,0.4474123982275535,0.2216182589779474,1.8027986288070679
40,0.40312000000000003,0.17278000000000004,1.709260230465811,0.4456608701285625,0.2207378116982407,2.1776318550109863
