epoch,val_error1,val_error5,val_loss,train_error1,train_error5,train_loss
1,0.82602,0.6155200000000001,4.199159652602916,0.926149362261126,0.8069135405454558,4.360173225402832
2,0.72092,0.46443999999999996,3.438234359634166,0.7967665417545098,0.581330146655354,3.9652693271636963
3,0.64974,0.38988,3.0395853203170153,0.7243591194590557,0.48769520288924084,3.531865358352661
4,0.6094200000000001,0.34708000000000006,2.812125510098983,0.6764769932413183,0.4337514157014659,3.2938151359558105
5,0.5797399999999999,0.32206,2.6352028268940595,0.6427959821006941,0.3984835700576116,3.403545618057251
6,0.5599000000000001,0.30052,2.524093302536984,0.6188342347250593,0.3742088267961944,3.066014289855957
7,0.53626,0.28398,2.4177670630873465,0.5993863407346582,0.35555630140332994,2.7282602787017822
8,0.5287200000000001,0.27678,2.3723375639136957,0.5835890246938924,0.34135362524947954,3.278266191482544
9,0.5160199999999999,0.26466,2.3134866518025494,0.5709950381175912,0.32931850414504904,2.6390933990478516
10,0.50002,0.25083999999999995,2.220718353682635,0.560705981343572,0.3198927228066286,2.6308319568634033
11,0.49502,0.24553999999999998,2.1912257875106773,0.5518148687875976,0.31151832665062396,2.9455575942993164
12,0.48044,0.23482000000000003,2.11857955796378,0.5434186175572739,0.3044247939573842,2.857806444168091
13,0.48,0.23748000000000002,2.1257199343978144,0.5368792671056934,0.29860275826648675,2.7523293495178223
14,0.47744,0.23028000000000004,2.1028250963712227,0.5303531858063781,0.29323655698281337,2.196492910385132
15,0.47031999999999996,0.22848000000000002,2.086634326954277,0.5256559059045386,0.28887646965618063,2.5860836505889893
16,0.46674000000000004,0.22316000000000003,2.0538705368431245,0.5203981994540915,0.2838880489428779,2.6215922832489014
17,0.46158,0.22218000000000004,2.0306177780944474,0.5156376959444007,0.2801867359992881,2.3599190711975098
18,0.4627,0.22319999999999995,2.035592474195422,0.511617923346449,0.27717229682000866,2.2288496494293213
19,0.45021999999999995,0.21362000000000003,1.9695611629559069,0.5077472335768873,0.2732344807507531,2.180978775024414
20,0.45514,0.21504,1.9908641704491206,0.5037383885160951,0.2706149939859519,2.5754528045654297
21,0.44382,0.20842000000000005,1.9434001971872485,0.500473396520516,0.26764114280183615,2.6734278202056885
22,0.45424,0.21572000000000002,1.9907312767238032,0.4966635887437001,0.2642137988256019,2.463416814804077
23,0.44282,0.20433999999999997,1.9299496375784582,0.4946927293631509,0.2628431734504557,2.278324842453003
24,0.44032000000000004,0.20416,1.9172938800587946,0.49128645992286724,0.2599067881080296,2.110203742980957
25,0.44088000000000005,0.20652000000000004,1.9243631192616053,0.4882493851309002,0.25756829515590085,2.5799570083618164
26,0.43616,0.20101999999999998,1.8985025201525008,0.48577742011775205,0.2557184192224745,2.2361056804656982
27,0.43532000000000004,0.20011999999999996,1.885717445794417,0.48346000170157366,0.2534134894201927,2.2507612705230713
28,0.43592,0.20065999999999995,1.8968137055635452,0.48125029758025295,0.2517946528438525,2.2705516815185547
29,0.42928,0.1965,1.8674310984051958,0.4789719060825014,0.2497316899358163,2.166961669921875
30,0.43620000000000003,0.20230000000000004,1.8966798362683277,0.47683088933761175,0.2487005987509825,2.4417011737823486
31,0.42578000000000005,0.19223999999999997,1.8410389654490413,0.47481007550147636,0.24675939982843764,2.113621950149536
32,0.42600000000000005,0.19347999999999999,1.8461326236019329,0.472423969708867,0.2446753623844511,2.3710672855377197
33,0.42303999999999997,0.19304,1.8389958885251259,0.4708558681264816,0.24379959833495557,2.210186719894409
34,0.42466000000000004,0.19091999999999998,1.8307385627104311,0.46906141041722116,0.24190132902268013,2.0646214485168457
35,0.41638,0.18882,1.8011699449651095,0.46713972495388967,0.24017009492127095,2.0589351654052734
36,0.4154,0.18855999999999995,1.808515304205369,0.4648746026084031,0.23884708238660535,2.583677291870117
37,0.4141,0.18603999999999998,1.790041604820563,0.46311526912572676,0.2372040491208406,2.1842153072357178
38,0.4175,0.18974000000000002,1.8077310521383674,0.46179147605269255,0.2361628109372158,1.90603768825531
39,0.41062,0.18444000000000005,1.7777596511402909,0.4601117574836068,0.2349802953088863,1.9412175416946411
40,0.41713999999999996,0.18866000000000005,1.809590927192143,0.45816197263900804,0.2335152247911474,2.33296275138855
41,0.40846000000000005,0.18235999999999997,1.7634205042707676,0.45703487523484443,0.2320891811918353,2.248684883117676
42,0.40902000000000005,0.18137999999999999,1.7602358977405392,0.45525915044642895,0.23084110034054894,2.099808692932129
43,0.40969999999999995,0.1846,1.776973655029219,0.4531626243885457,0.2293846157448639,2.031824827194214
44,0.41252,0.18310000000000004,1.7864487581715291,0.4520495766750158,0.22855958668932308,2.2813353538513184
