epoch,val_error1,val_error5,val_loss,train_error1,train_error5,train_loss
1,0.9019,0.7501,5.228080636384536,0.933656580289689,0.8229707758629436,4.6857380867004395
2,0.7279,0.47518000000000005,3.457526446605215,0.8016160266382134,0.586559753724534,3.811222553253174
3,0.6510400000000001,0.38722,3.002935903412955,0.7234443284911335,0.4856135070603598,3.4264302253723145
4,0.61164,0.34982,2.796375573289638,0.6748206908232884,0.4299853180732879,3.0389564037323
5,0.5893200000000001,0.32911999999999997,2.675986723024018,0.640270159940117,0.39368794232133675,3.165151834487915
6,0.55586,0.29835999999999996,2.488353029197576,0.6153967437500342,0.36922118662126013,3.0512020587921143
7,0.5413399999999999,0.28213999999999995,2.3968555148766963,0.5967442183571696,0.35073101320905076,2.8627867698669434
8,0.52102,0.26546000000000003,2.3000055913414275,0.5812645814323971,0.3364175006068686,2.80017352104187
9,0.507,0.25307999999999997,2.223076098731586,0.5685363422567081,0.3239819633193799,2.6910200119018555
10,0.5006999999999999,0.25064,2.2082827930547753,0.5585501343696802,0.31539994395734516,2.533484935760498
11,0.49350000000000005,0.24282000000000004,2.159925574246718,0.5486973985436715,0.3060857796056252,2.746628522872925
12,0.48758,0.241,2.1387437101529567,0.5410504641471409,0.2992115781939435,2.5654938220977783
13,0.48234,0.23319999999999996,2.1015340880471833,0.5345790205336229,0.2935191118722228,2.335458993911743
14,0.47284000000000004,0.23068,2.068917881165232,0.5281427011466889,0.28826999134382947,2.245980739593506
15,0.46118000000000003,0.22092,2.0106002612381566,0.5227062514098475,0.28384746094771407,1.8492039442062378
16,0.45986000000000005,0.21889999999999998,1.9967107605569216,0.5169661722476461,0.2782353900779524,2.9878859519958496
17,0.45716,0.21348,1.9758157051947651,0.5124570020926233,0.27457700674463204,2.361908435821533
18,0.45264000000000004,0.21058,1.946473010948726,0.5077612832675209,0.2710669257013333,2.6437478065490723
19,0.45482,0.21065999999999996,1.9536842895405633,0.5041770510792114,0.26778554240001495,2.4605600833892822
20,0.45089999999999997,0.20864000000000005,1.9387645861323999,0.5005889161990591,0.2647796891427894,2.0943310260772705
21,0.44286000000000003,0.20645999999999998,1.9152541276143522,0.4969157026367367,0.26173871165897966,2.416283130645752
22,0.44514,0.20530000000000004,1.9138907747609275,0.49382867338918346,0.25888662446035526,2.3222758769989014
23,0.43708,0.19808000000000003,1.8763561598500427,0.49048250540327687,0.25654032612454114,2.191199541091919
24,0.43728,0.19821999999999995,1.8720519308532988,0.4877030082729261,0.2539520608944814,2.7220425605773926
25,0.44138,0.2015,1.885698593392664,0.4855479418374029,0.25187036506560034,2.192502737045288
26,0.43574,0.19864000000000004,1.8701892002504699,0.4823126102998282,0.24961538971890473,2.29331636428833
27,0.43118,0.19413999999999998,1.8428761600231638,0.47958853139364344,0.2473736835244742,1.950177788734436
28,0.42579999999999996,0.19201999999999997,1.8313629161946627,0.47727969889951893,0.24565884072880428,2.0122015476226807
29,0.42466000000000004,0.18872,1.8081611838875984,0.4747406075866768,0.24346786952832844,1.9890903234481812
30,0.42182,0.18752000000000002,1.7980632100786482,0.47280643350944884,0.24162657951695599,1.915662169456482
31,0.42338,0.18896000000000002,1.805611006155306,0.4706131206938674,0.24040737858530548,2.4567744731903076
32,0.42056000000000004,0.1874,1.7947346264002275,0.46857669609036134,0.23845759374070674,1.909267783164978
33,0.4145,0.18645999999999996,1.7842426141914056,0.46592910994429293,0.23627286684717919,1.7488176822662354
34,0.4225,0.18720000000000003,1.795302467382684,0.46380760665861676,0.23529563280977417,2.118806838989258
35,0.41452,0.18269999999999997,1.765293190673906,0.46238468521277865,0.23389690805336072,2.1159043312072754
36,0.4164,0.18403999999999998,1.7762998342514038,0.4609484946146756,0.2324849141446822,2.04840350151062
37,0.41034000000000004,0.18035999999999996,1.746077517161564,0.45885431017189793,0.23128522667224494,2.179666519165039
